time_ms,setpoint_rpm,rpm,pwm
312050,302.094,294.046,102
312100,304.187,305.901,98
312150,306.277,291.969,105
312200,308.362,283.008,110
312250,310.442,295.667,107
312300,312.515,288.205,112
312350,314.579,307.51,107
312400,316.633,295.415,113
312450,318.676,305.584,111
312500,320.706,302.377,114
312550,322.721,307.84,113
312600,324.721,322.599,109
312650,326.705,314.435,113
312700,328.669,312.638,116
312750,330.615,312.54,117
312800,332.539,311.627,120
312850,334.441,319.853,118
312900,336.319,330.859,116
312950,338.173,337.459,114
313000,340.0,328.374,118
313050,341.8,343.361,114
313100,343.571,329.454,120
313150,345.312,335.277,119
313200,347.023,332.236,122
313250,348.701,347.93,117
313300,350.346,354.791,115
313350,351.956,330.792,125
313400,353.53,343.728,122
313450,355.068,355.652,118
313500,356.569,339.252,125
313550,358.03,354.837,121
313600,359.452,359.703,119
313650,360.832,352.614,123
313700,362.172,357.316,122
313750,363.468,365.665,119
313800,364.721,366.171,119
313850,365.93,353.578,125
313900,367.094,353.4,126
313950,368.211,353.858,127
314000,369.282,368.142,123
314050,370.305,354.471,129
314100,371.281,364.647,126
314150,372.207,368.195,125
314200,373.084,365.259,127
314250,373.91,371.587,125
314300,374.686,385.66,120
314350,375.411,367.273,127
314400,376.085,367.06,128
314450,376.706,377.713,125
314500,377.274,373.179,127
314550,377.79,381.514,124
314600,378.252,373.29,127
314650,378.66,371.867,128
314700,379.015,364.077,132
314750,379.316,368.346,131
314800,379.562,369.35,131
314850,379.753,384.611,126
314900,379.89,373.268,130
314950,379.973,390.275,124
315000,380.0,380.938,127
315050,379.973,379.14,128
315100,379.89,375.928,129
315150,379.753,385.573,125
315200,379.562,375.673,129
315250,379.316,375.506,129
315300,379.015,389.335,123
315350,378.66,381.908,126
315400,378.252,377.842,127
315450,377.79,383.163,125
315500,377.274,378.389,126
315550,376.706,380.311,125
315600,376.085,372.319,128
315650,375.411,390.513,120
315700,374.686,371.226,127
315750,373.91,384.753,121
315800,373.084,371.795,126
315850,372.207,378.221,123
315900,371.281,376.619,123
315950,370.305,378.098,121
316000,369.282,364.284,126
316050,368.211,376.746,121
316100,367.094,379.615,119
316150,365.93,364.445,124
316200,364.721,366.613,122
316250,363.468,362.579,124
316300,362.172,364.088,122
316350,360.832,375.785,117
316400,359.452,356.35,123
316450,358.03,357.131,123
316500,356.569,372.799,116
316550,355.068,363.564,118
316600,353.53,370.729,114
316650,351.956,351.687,120
316700,350.346,355.146,118
316750,348.701,349.39,119
316800,347.023,353.844,117
316850,345.312,340.99,121
316900,343.571,356.653,114
316950,341.8,351.647,115
317000,340.0,347.446,115
317050,338.173,343.808,115
317100,336.319,339.374,116
317150,334.441,348.42,111
317200,332.539,333.853,116
317250,330.615,343.814,111
317300,328.669,350.488,106
317350,326.705,342.057,108
317400,324.721,320.948,115
317450,322.721,327.661,111
317500,320.706,332.118,108
317550,318.676,326.51,109
317600,316.633,316.775,112
317650,314.579,327.523,107
317700,312.515,322.603,107
317750,310.442,331.964,102
317800,308.362,314.504,107
317850,306.277,321.795,103
317900,304.187,304.059,108
317950,302.094,305.397,107
318000,300.0,315.296,101
318050,297.906,313.856,100
318100,295.813,297.995,105
318150,293.723,303.37,102
318200,291.638,292.945,105
318250,289.558,299.991,101
318300,287.485,303.899,98
318350,285.421,292.832,100
318400,283.367,292.036,99
318450,281.324,284.596,101
318500,279.294,286.67,99
318550,277.279,299.378,93
318600,275.279,284.684,97
318650,273.295,276.37,99
318700,271.331,279.932,96
318750,269.385,270.204,99
318800,267.461,273.511,97
318850,265.559,286.56,90
318900,263.681,272.9,94
318950,261.827,283.186,88
319000,260.0,266.53,93
319050,258.2,265.407,92
319100,256.429,267.684,90
319150,254.688,245.24,98
319200,252.977,264.441,90
319250,251.299,260.444,90
319300,249.654,267.534,86
319350,248.044,260.522,87
319400,246.47,245.12,92
319450,244.932,259.547,86
319500,243.431,247.569,89
319550,241.97,242.736,90
319600,240.548,249.022,87
319650,239.168,244.795,88
319700,237.828,254.193,83
319750,236.532,243.524,86
319800,235.279,241.279,86
319850,234.07,244.218,84
319900,232.906,243.284,83
319950,231.789,239.122,84
320000,230.718,236.613,84
320050,229.695,230.371,86
320100,228.719,234.676,84
320150,227.793,223.917,87
320200,226.916,223.717,87
320250,226.09,233.036,83
320300,225.314,229.829,84
320350,224.589,218.29,88
320400,223.915,216.026,89
320450,223.294,228.356,84
320500,222.726,222.695,86
320550,222.21,219.301,87
320600,221.748,215.539,89
320650,221.34,220.472,87
320700,220.985,218.26,88
320750,220.684,214.806,89
320800,220.438,220.388,87
320850,220.247,220.954,87
320900,220.11,216.893,88
320950,220.027,224.861,85
321000,220.0,225.986,84
321050,220.027,222.578,86
321100,220.11,214.778,89
321150,220.247,222.129,86
321200,220.438,217.619,88
321250,220.684,210.315,91
321300,220.985,223.698,86
321350,221.34,219.8,88
321400,221.748,234.809,82
321450,222.21,225.398,85
321500,222.726,220.134,87
321550,223.294,217.644,89
321600,223.915,218.332,89
321650,224.589,212.356,92
321700,225.314,210.262,94
321750,226.09,218.405,92
321800,226.916,224.92,90
321850,227.793,212.958,96
321900,228.719,225.528,92
321950,229.695,228.138,91
322000,230.718,228.564,91
322050,231.789,226.085,93
322100,232.906,229.135,93
322150,234.07,242.495,88
322200,235.279,234.559,91
322250,236.532,227.32,95
322300,237.828,232.268,94
322350,239.168,233.741,94
322400,240.548,230.36,96
322450,241.97,232.216,97
322500,243.431,244.969,93
322550,244.932,236.252,97
322600,246.47,234.001,99
322650,248.044,242.809,97
322700,249.654,244.961,97
322750,251.299,233.432,102
322800,252.977,248.288,98
322850,254.688,254.623,96
322900,256.429,251.922,98
322950,258.2,263.379,95
323000,260.0,256.743,98
323050,261.827,258.713,98
323100,263.681,267.49,95
323150,265.559,254.377,101
323200,267.461,252.94,103
323250,269.385,260.591,102
323300,271.331,253.303,106
323350,273.295,260.857,105
323400,275.279,258.89,107
323450,277.279,268.322,105
323500,279.294,263.771,108
323550,281.324,266.496,109
323600,283.367,276.092,107
323650,285.421,274.395,109
323700,287.485,265.992,114
323750,289.558,273.221,113
323800,291.638,278.361,113
323850,293.723,282.767,112
323900,295.813,292.489,110
323950,297.906,292.02,111
324000,300.0,298.18,110
324050,302.094,296.754,111
324100,304.187,299.532,111
324150,306.277,297.491,113
324200,308.362,296.691,115
324250,310.442,304.351,114
324300,312.515,304.783,115
324350,314.579,303.298,117
324400,316.633,311.146,115
324450,318.676,290.612,124
324500,320.706,308.253,120
324550,322.721,310.796,120
324600,324.721,321.806,117
324650,326.705,324.819,117
324700,328.669,307.118,125
324750,330.615,328.483,118
324800,332.539,313.234,126
324850,334.441,317.457,126
324900,336.319,326.363,124
324950,338.173,327.871,125
325000,340.0,322.633,128
325050,341.8,339.208,123
325100,343.571,339.84,124
325150,345.312,342.958,124
325200,347.023,334.778,128
325250,348.701,339.695,127
325300,350.346,341.461,128
325350,351.956,353.716,124
325400,353.53,326.334,136
325450,355.068,343.131,131
325500,356.569,351.254,129
325550,358.03,345.763,132
325600,359.452,353.067,130
325650,360.832,354.91,131
325700,362.172,353.098,132
325750,363.468,359.09,131
325800,364.721,363.416,130
325850,365.93,358.56,132
325900,367.094,358.499,133
325950,368.211,361.766,133
326000,369.282,364.038,133
326050,370.305,354.774,137
326100,371.281,370.871,132
326150,372.207,365.476,135
326200,373.084,377.256,131
326250,373.91,372.608,133
326300,374.686,376.504,132
326350,375.411,363.3,137
326400,376.085,369.431,136
326450,376.706,365.692,138
326500,377.274,371.148,136
326550,377.79,383.847,132
326600,378.252,384.163,132
326650,378.66,367.41,138
326700,379.015,373.617,136
326750,379.316,376.724,136
326800,379.562,381.393,134
326850,379.753,366.961,140
326900,379.89,370.467,139
326950,379.973,384.742,134
327000,380.0,369.191,140
327050,379.973,380.288,136
327100,379.89,383.813,135
327150,379.753,384.745,134
327200,379.562,380.417,135
327250,379.316,378.709,136
327300,379.015,386.137,133
327350,378.66,381.487,134
327400,378.252,375.264,136
327450,377.79,379.79,135
327500,377.274,381.742,133
327550,376.706,388.691,130
327600,376.085,380.753,132
327650,375.411,382.269,131
327700,374.686,369.937,135
327750,373.91,371.186,135
327800,373.084,373.546,134
327850,372.207,374.155,133
327900,371.281,368.539,135
327950,370.305,382.773,129
328000,369.282,370.976,133
328050,368.211,374.232,131
328100,367.094,368.721,132
328150,365.93,369.591,131
328200,364.721,354.938,137
328250,363.468,362.934,133
328300,362.172,362.317,133
328350,360.832,365.427,131
328400,359.452,356.159,134
328450,358.03,344.8,138
328500,356.569,355.028,134
328550,355.068,360.794,132
328600,353.53,360.321,131
328650,351.956,368.535,126
328700,350.346,358.348,129
328750,348.701,353.646,130
328800,347.023,351.967,129
328850,345.312,357.476,126
328900,343.571,344.813,130
328950,341.8,347.203,128
329000,340.0,340.329,130
329050,338.173,355.282,123
329100,336.319,345.835,125
329150,334.441,337.333,127
329200,332.539,340.177,125
329250,330.615,342.393,123
329300,328.669,335.605,124
329350,326.705,332.452,124
329400,324.721,330.49,124
329450,322.721,335.385,121
329500,320.706,328.916,122
329550,318.676,326.839,121
329600,316.633,319.8,123
329650,314.579,327.701,119
329700,312.515,323.819,119
329750,310.442,320.98,118
329800,308.362,321.933,116
329850,306.277,322.454,114
329900,304.187,318.881,114
329950,302.094,315.164,114
330000,300.0,307.983,115
330050,297.906,304.408,115
330100,295.813,300.161,116
330150,293.723,302.135,114
330200,291.638,304.271,112
330250,289.558,297.198,113
330300,287.485,301.033,110
330350,285.421,292.039,112
330400,283.367,286.531,113
330450,281.324,300.728,106
330500,279.294,289.172,109
330550,277.279,285.119,109
330600,275.279,281.969,109
330650,273.295,289.691,105
330700,271.331,292.388,102
330750,269.385,277.763,106
330800,267.461,277.328,105
330850,265.559,283.256,101
330900,263.681,262.593,108
330950,261.827,285.573,97
331000,260.0,283.671,96
331050,258.2,248.225,108
331100,256.429,265.479,101
331150,254.688,259.918,102
331200,252.977,261.529,101
331250,251.299,259.196,100
331300,249.654,264.908,97
331350,248.044,256.558,99
331400,246.47,250.281,100
331450,244.932,253.896,98
331500,243.431,256.402,96
331550,241.97,243.91,99
331600,240.548,240.536,100
331650,239.168,262.315,91
331700,237.828,242.335,97
331750,236.532,244.54,95
331800,235.279,241.354,95
331850,234.07,245.638,93
331900,232.906,250.877,89
331950,231.789,240.081,92
332000,230.718,225.746,97
332050,229.695,227.345,97
332100,228.719,233.936,94
332150,227.793,233.93,93
332200,226.916,224.072,96
332250,226.09,239.72,90
332300,225.314,225.881,94
332350,224.589,241.13,88
332400,223.915,240.15,87
332450,223.294,224.755,92
332500,222.726,228.612,90
332550,222.21,217.443,94
332600,221.748,229.428,89
332650,221.34,221.137,92
332700,220.985,217.64,93
332750,220.684,222.917,91
332800,220.438,221.362,91
332850,220.247,221.78,91
332900,220.11,229.064,88
332950,220.027,216.968,92
333000,220.0,232.476,86
333050,220.027,211.699,94
333100,220.11,230.934,87
333150,220.247,213.302,93
333200,220.438,220.564,91
333250,220.684,217.716,92
333300,220.985,219.127,92
333350,221.34,226.454,89
333400,221.748,229.662,88
333450,222.21,226.506,89
333500,222.726,216.277,93
333550,223.294,221.081,91
333600,223.915,215.455,94
333650,224.589,215.719,95
333700,225.314,216.552,95
333750,226.09,222.314,94
333800,226.916,227.274,92
333850,227.793,214.106,98
333900,228.719,227.876,94
333950,229.695,237.628,90
334000,230.718,233.755,92
334050,231.789,223.135,96
334100,232.906,219.773,98
334150,234.07,233.122,94
334200,235.279,216.52,102
334250,236.532,240.802,93
334300,237.828,231.924,97
334350,239.168,245.222,93
334400,240.548,222.923,102
334450,241.97,242.102,96
334500,243.431,236.077,99
334550,244.932,236.143,100
334600,246.47,231.61,103
334650,248.044,246.234,98
334700,249.654,246.853,99
334750,251.299,254.082,97
334800,252.977,248.997,99
334850,254.688,239.938,104
334900,256.429,240.242,106
334950,258.2,241.34,107
335000,260.0,261.664,100
335050,261.827,247.756,107
335100,263.681,264.169,101
335150,265.559,258.145,105
335200,267.461,258.554,106
335250,269.385,256.545,108
335300,271.331,264.82,106
335350,273.295,261.964,108
335400,275.279,261.786,110
335450,277.279,270.76,108
335500,279.294,267.019,111
335550,281.324,265.579,113
335600,283.367,277.015,110
335650,285.421,274.27,112
335700,287.485,279.564,112
335750,289.558,275.602,115
335800,291.638,273.897,117
335850,293.723,294.901,110
335900,295.813,293.426,112
335950,297.906,290.07,114
336000,300.0,284.413,118
336050,302.094,298.439,114
336100,304.187,289.524,118
336150,306.277,291.006,120
336200,308.362,309.672,114
336250,310.442,298.469,119
336300,312.515,311.971,115
336350,314.579,293.336,124
336400,316.633,309.351,119
336450,318.676,320.204,116
336500,320.706,307.872,122
336550,322.721,308.839,123
336600,324.721,306.222,126
336650,326.705,323.529,121
336700,328.669,313.342,126
336750,330.615,320.523,125
336800,332.539,315.901,128
336850,334.441,335.949,121
336900,336.319,333.097,123
336950,338.173,326.535,127
337000,340.0,322.145,130
337050,341.8,341.695,124
337100,343.571,330.406,129
337150,345.312,328.409,132
337200,347.023,327.959,133
337250,348.701,338.115,131
337300,350.346,335.294,134
337350,351.956,343.427,132
337400,353.53,353.389,129
337450,355.068,346.778,132
337500,356.569,352.657,131
337550,358.03,346.995,134
337600,359.452,353.823,133
337650,360.832,366.288,128
337700,362.172,351.478,135
337750,363.468,358.12,133
337800,364.721,347.411,138
337850,365.93,369.107,131
337900,367.094,356.584,136
337950,368.211,367.622,133
338000,369.282,360.784,136
338050,370.305,366.768,135
338100,371.281,368.007,135
338150,372.207,362.024,138
338200,373.084,373.34,134
338250,373.91,362.124,139
338300,374.686,373.584,135
338350,375.411,366.628,139
338400,376.085,372.978,137
338450,376.706,368.814,139
338500,377.274,373.424,138
338550,377.79,367.528,141
338600,378.252,377.592,137
338650,378.66,376.33,138
338700,379.015,373.256,140
338750,379.316,377.47,138
338800,379.562,378.788,138
338850,379.753,374.443,140
338900,379.89,378.437,139
338950,379.973,373.626,141
339000,380.0,395.052,132
339050,379.973,384.261,136
339100,379.89,378.779,138
339150,379.753,384.451,136
339200,379.562,364.848,143
339250,379.316,364.049,144
339300,379.015,379.756,139
339350,378.66,373.909,141
339400,378.252,381.719,138
339450,377.79,383.794,137
339500,377.274,387.119,135
339550,376.706,373.008,140
339600,376.085,383.062,135
339650,375.411,379.124,136
339700,374.686,380.196,135
339750,373.91,373.731,137
339800,373.084,385.001,132
339850,372.207,373.62,136
339900,371.281,384.645,131
339950,370.305,366.716,137
340000,369.282,376.538,133
340050,368.211,370.389,135
340100,367.094,368.572,135
340150,365.93,374.152,132
340200,364.721,367.009,134
340250,363.468,352.434,139
340300,362.172,352.021,139
340350,360.832,379.74,128
340400,359.452,375.816,128
340450,358.03,376.612,126
340500,356.569,361.551,131
340550,355.068,353.122,133
340600,353.53,358.628,130
340650,351.956,360.042,129
340700,350.346,352.46,131
340750,348.701,368.066,124
340800,347.023,368.063,122
340850,345.312,353.52,126
340900,343.571,349.045,126
340950,341.8,340.02,129
341000,340.0,357.338,121
341050,338.173,345.013,125
341100,336.319,341.684,125
341150,334.441,345.332,122
341200,332.539,336.695,124
341250,330.615,340.109,122
341300,328.669,328.797,125
341350,326.705,343.853,118
341400,324.721,333.332,121
341450,322.721,339.421,117
341500,320.706,328.117,120
341550,318.676,327.212,119
341600,316.633,319.179,121
341650,314.579,330.594,115
341700,312.515,317.621,118
341750,310.442,318.651,117
341800,308.362,319.988,115
341850,306.277,318.415,114
341900,304.187,305.018,118
341950,302.094,313.651,114
342000,300.0,317.753,110
342050,297.906,307.083,113
342100,295.813,306.295,112
342150,293.723,306.686,110
342200,291.638,302.366,110
342250,289.558,294.718,112
342300,287.485,299.714,109
342350,285.421,303.666,105
342400,283.367,287.614,110
342450,281.324,290.769,108
342500,279.294,283.016,109
342550,277.279,295.955,103
342600,275.279,286.096,105
342650,273.295,279.347,107
342700,271.331,284.049,103
342750,269.385,273.59,106
342800,267.461,273.71,105
342850,265.559,269.912,105
342900,263.681,271.211,104
342950,261.827,284.379,97
343000,260.0,267.388,102
343050,258.2,273.106,99
343100,256.429,262.623,101
343150,254.688,270.845,97
343200,252.977,257.104,101
343250,251.299,262.769,98
343300,249.654,260.827,97
343350,248.044,272.275,91
343400,246.47,257.402,95
343450,244.932,247.911,98
343500,243.431,255.136,94
343550,241.97,261.607,90
343600,240.548,235.207,99
343650,239.168,240.88,96
343700,237.828,243.927,94
343750,236.532,241.409,95
343800,235.279,241.151,94
343850,234.07,234.2,96
343900,232.906,250.422,89
343950,231.789,230.17,96
344000,230.718,245.427,89
344050,229.695,236.404,91
344100,228.719,229.451,93
344150,227.793,227.101,94
344200,226.916,234.169,91
344250,226.09,229.898,92
344300,225.314,235.192,89
344350,224.589,223.726,93
344400,223.915,237.335,87
344450,223.294,230.596,89
344500,222.726,229.796,88
344550,222.21,235.763,85
344600,221.748,221.756,90
344650,221.34,220.042,91
344700,220.985,221.594,90
344750,220.684,223.669,89
344800,220.438,223.758,88
344850,220.247,218.401,90
344900,220.11,211.404,93
344950,220.027,221.726,90
345000,220.0,227.163,87
345050,220.027,224.332,88
345100,220.11,229.907,85
345150,220.247,232.338,84
345200,220.438,222.885,87
345250,220.684,226.089,86
345300,220.985,221.463,88
345350,221.34,227.267,85
345400,221.748,226.823,85
345450,222.21,220.319,88
345500,222.726,219.317,89
345550,223.294,214.719,91
345600,223.915,217.393,91
345650,224.589,217.063,91
345700,225.314,224.059,89
345750,226.09,216.131,93
345800,226.916,221.297,92
345850,227.793,209.547,97
345900,228.719,237.433,87
345950,229.695,223.983,93
346000,230.718,229.337,91
346050,231.789,235.518,89
346100,232.906,227.775,93
346150,234.07,235.841,90
346200,235.279,219.34,97
346250,236.532,244.146,89
346300,237.828,235.059,92
346350,239.168,230.155,95
346400,240.548,239.177,92
346450,241.97,223.68,99
346500,243.431,232.318,98
346550,244.932,245.121,94
346600,246.47,225.429,102
346650,248.044,243.918,97
346700,249.654,244.753,97
346750,251.299,254.237,94
346800,252.977,232.248,104
346850,254.688,255.539,96
346900,256.429,242.297,102
346950,258.2,245.607,103
347000,260.0,243.687,105
347050,261.827,247.775,105
347100,263.681,259.537,102
347150,265.559,251.439,106
347200,267.461,265.296,102
347250,269.385,257.34,106
347300,271.331,256.323,108
347350,273.295,263.334,107
347400,275.279,270.536,105
347450,277.279,267.635,108
347500,279.294,271.591,107
347550,281.324,276.88,107
347600,283.367,280.326,106
347650,285.421,272.466,111
347700,287.485,270.844,113
347750,289.558,280.895,111
347800,291.638,285.172,110
347850,293.723,274.749,116
347900,295.813,281.999,115
347950,297.906,285.837,115
348000,300.0,291.314,114
348050,302.094,289.588,116
348100,304.187,300.705,113
348150,306.277,287.395,120
348200,308.362,291.333,120
348250,310.442,302.051,118
348300,312.515,304.838,118
348350,314.579,298.739,122
348400,316.633,307.063,120
348450,318.676,310.128,120
348500,320.706,311.743,121
348550,322.721,316.831,120
348600,324.721,313.036,123
348650,326.705,328.218,118
348700,328.669,321.932,121
348750,330.615,315.277,125
348800,332.539,323.53,124
348850,334.441,325.673,124
348900,336.319,333.902,122
348950,338.173,323.512,127
349000,340.0,334.506,124
349050,341.8,331.128,127
349100,343.571,342.076,124
349150,345.312,341.386,125
349200,347.023,335.734,128
349250,348.701,335.175,130
349300,350.346,342.615,128
349350,351.956,339.971,130
349400,353.53,353.347,126
349450,355.068,343.744,131
349500,356.569,343.205,132
349550,358.03,345.38,133
349600,359.452,343.474,135
349650,360.832,357.275,131
349700,362.172,349.858,135
349750,363.468,363.975,130
349800,364.721,349.506,136
349850,365.93,360.752,133
349900,367.094,367.811,131
349950,368.211,347.842,140
350000,369.282,376.978,129
350050,370.305,360.654,136
350100,371.281,365.928,135
350150,372.207,369.646,134
350200,373.084,371.077,134
350250,373.91,368.794,135
350300,374.686,373.976,134
350350,375.411,371.355,135
350400,376.085,379.491,133
350450,376.706,371.704,136
350500,377.274,381.468,132
350550,377.79,374.151,135
350600,378.252,358.523,142
350650,378.66,388.851,131
350700,379.015,367.831,139
350750,379.316,382.388,134
350800,379.562,373.05,138
350850,379.753,380.691,135
350900,379.89,370.01,139
350950,379.973,379.624,136
351000,380.0,374.417,138
351050,379.973,386.411,134
351100,379.89,378.54,136
351150,379.753,381.585,135
351200,379.562,362.566,143
351250,379.316,378.451,137
351300,379.015,381.524,136
351350,378.66,380.013,136
351400,378.252,384.105,134
351450,377.79,374.914,138
351500,377.274,378.235,136
351550,376.706,384.8,133
351600,376.085,362.43,142
351650,375.411,382.501,134
351700,374.686,375.643,136
351750,373.91,371.986,137
351800,373.084,379.79,134
351850,372.207,383.988,131
351900,371.281,380.459,132
351950,370.305,371.829,134
352000,369.282,377.433,131
352050,368.211,367.741,134
352100,367.094,362.068,136
352150,365.93,361.57,136
352200,364.721,369.684,133
352250,363.468,362.429,135
352300,362.172,355.615,137
352350,360.832,352.008,139
352400,359.452,368.205,132
352450,358.03,357.713,135
352500,356.569,362.427,133
352550,355.068,366.51,130
352600,353.53,348.686,136
352650,351.956,356.808,132
352700,350.346,354.71,132
352750,348.701,356.861,130
352800,347.023,360.127,128
352850,345.312,342.191,134
352900,343.571,354.133,128
352950,341.8,354.662,127
353000,340.0,344.983,129
353050,338.173,344.146,128
353100,336.319,346.061,127
353150,334.441,343.95,126
353200,332.539,343.493,125
353250,330.615,341.302,124
353300,328.669,329.821,128
353350,326.705,341.556,122
353400,324.721,339.822,121
353450,322.721,331.093,123
353500,320.706,319.475,126
353550,318.676,327.79,122
353600,316.633,327.871,121
353650,314.579,317.865,123
353700,312.515,321.785,121
353750,310.442,313.912,122
353800,308.362,325.111,117
353850,306.277,319.434,117
353900,304.187,305.966,121
353950,302.094,317.53,115
354000,300.0,312.013,116
354050,297.906,313.272,114
354100,295.813,305.053,115
354150,293.723,300.67,116
354200,291.638,299.657,115
354250,289.558,299.576,114
354300,287.485,301.199,111
354350,285.421,299.147,111
354400,283.367,294.692,111
354450,281.324,291.219,111
354500,279.294,289.87,110
354550,277.279,305.047,102
354600,275.279,280.07,110
354650,273.295,280.409,109
354700,271.331,302.266,98
354750,269.385,278.986,105
354800,267.461,266.162,109
354850,265.559,279.574,103
354900,263.681,266.414,107
354950,261.827,276.869,102
355000,260.0,267.497,104
355050,258.2,264.754,104
355100,256.429,275.873,98
355150,254.688,265.901,100
355200,252.977,266.058,99
355250,251.299,260.423,100
355300,249.654,253.534,101
355350,248.044,258.939,98
355400,246.47,260.374,96
355450,244.932,251.18,99
355500,243.431,260.181,94
355550,241.97,251.359,96
355600,240.548,245.761,97
355650,239.168,244.935,97
355700,237.828,243.338,96
355750,236.532,233.775,99
355800,235.279,241.04,96
355850,234.07,241.808,95
355900,232.906,236.591,96
355950,231.789,240.371,94
356000,230.718,236.933,94
356050,229.695,240.127,92
356100,228.719,237.429,92
356150,227.793,232.71,93
356200,226.916,222.46,97
356250,226.09,242.32,89
356300,225.314,227.894,93
356350,224.589,227.64,93
356400,223.915,225.539,93
356450,223.294,224.208,94
356500,222.726,236.464,88
356550,222.21,232.859,89
356600,221.748,225.383,91
356650,221.34,221.41,92
356700,220.985,225.654,90
356750,220.684,221.38,92
356800,220.438,219.839,92
356850,220.247,223.047,91
356900,220.11,217.952,93
356950,220.027,222.656,91
357000,220.0,221.931,91
357050,220.027,223.949,90
357100,220.11,215.844,93
357150,220.247,224.512,90
357200,220.438,214.052,94
357250,220.684,217.208,93
357300,220.985,218.007,93
357350,221.34,215.209,95
357400,221.748,229.033,89
357450,222.21,215.528,95
357500,222.726,218.49,94
357550,223.294,230.913,90
357600,223.915,218.749,94
357650,224.589,221.814,94
357700,225.314,217.531,96
357750,226.09,230.07,92
357800,226.916,229.606,92
357850,227.793,228.49,92
357900,228.719,226.88,93
357950,229.695,224.204,95
358000,230.718,221.611,97
358050,231.789,221.623,98
358100,232.906,236.209,93
358150,234.07,232.477,95
358200,235.279,224.134,99
358250,236.532,230.687,97
358300,237.828,229.59,99
358350,239.168,226.332,101
358400,240.548,236.537,98
358450,241.97,233.655,100
358500,243.431,231.916,102
358550,244.932,230.931,104
358600,246.47,233.189,104
358650,248.044,242.715,102
358700,249.654,245.562,102
358750,251.299,241.789,104
358800,252.977,252.679,101
358850,254.688,248.512,103
358900,256.429,253.382,102
358950,258.2,249.241,105
359000,260.0,247.33,107
359050,261.827,255.109,105
359100,263.681,247.978,109
359150,265.559,261.565,106
359200,267.461,253.729,110
359250,269.385,267.545,106
359300,271.331,260.498,110
359350,273.295,271.134,107
359400,275.279,258.579,113
359450,277.279,264.435,112
359500,279.294,273.066,110
359550,281.324,278.854,109
359600,283.367,282.28,109
359650,285.421,272.914,113
359700,287.485,285.828,110
359750,289.558,273.54,116
359800,291.638,284.988,113
359850,293.723,274.06,119
359900,295.813,286.072,116
359950,297.906,271.436,123
360000,550.0,293.106,219
360050,551.571,335.039,218
360100,553.141,390.091,209
360150,554.711,426.911,204
360200,556.279,445.171,205
360250,557.846,465.734,204
360300,559.411,488.255,201
360350,560.973,500.632,201
360400,562.533,518.957,198
360450,564.09,530.004,196
360500,565.643,535.025,197
360550,567.193,553.786,192
360600,568.738,542.932,198
360650,570.279,561.47,192
360700,571.814,549.043,198
360750,573.345,560.451,196
360800,574.869,570.207,193
360850,576.387,571.116,194
360900,577.899,563.329,198
360950,579.404,572.397,196
361000,580.902,573.394,196
361050,582.392,569.171,199
361100,583.874,578.862,196
361150,585.348,587.271,194
361200,586.812,578.768,198
361250,588.268,581.11,198
361300,589.715,583.266,198
361350,591.151,571.771,204
361400,592.578,587.281,199
361450,593.994,579.445,203
361500,595.399,584.796,203
361550,596.793,603.698,196
361600,598.175,587.914,203
361650,599.546,587.227,204
361700,600.904,600.976,200
361750,602.25,588.515,205
361800,603.583,594.025,205
361850,604.902,606.354,201
361900,606.208,599.049,204
361950,607.501,590.798,208
362000,608.778,606.52,203
362050,610.042,601.137,206
362100,611.291,614.41,202
362150,612.524,601.042,208
362200,613.742,613.431,204
362250,614.945,617.962,203
362300,616.131,601.883,209
362350,617.301,608.422,208
362400,618.455,613.657,207
362450,619.591,607.198,210
362500,620.711,616.268,208
362550,621.813,614.317,209
362600,622.897,615.549,210
362650,623.963,618.949,209
362700,625.011,620.008,209
362750,626.041,621.357,210
362800,627.051,617.938,212
362850,628.043,620.147,212
362900,629.016,624.435,211
362950,629.968,625.831,211
363000,630.902,624.284,212
363050,631.815,630.038,211
363100,632.708,617.738,216
363150,633.581,627.087,214
363200,634.433,631.273,213
363250,635.264,628.608,214
363300,636.074,644.678,208
363350,636.863,633.142,213
363400,637.631,634.872,213
363450,638.377,631.582,215
363500,639.101,635.916,214
363550,639.803,629.553,217
363600,640.483,637.973,214
363650,641.14,633.778,216
363700,641.775,639.04,215
363750,642.388,625.986,221
363800,642.978,637.992,217
363850,643.544,654.56,211
363900,644.088,648.764,212
363950,644.608,650.465,212
364000,645.106,649.821,212
364050,645.579,644.628,214
364100,646.029,638.052,217
364150,646.456,636.132,218
364200,646.858,651.074,213
364250,647.237,643.768,216
364300,647.592,659.08,210
364350,647.922,639.691,217
364400,648.229,655.147,212
364450,648.511,641.204,217
364500,648.769,651.552,213
364550,649.002,652.996,213
364600,649.212,636.062,219
364650,649.396,641.628,218
364700,649.556,639.865,219
364750,649.692,640.469,220
364800,649.803,653.859,215
364850,649.889,648.01,217
364900,649.951,649.888,216
364950,649.988,652.762,215
365000,650.0,637.675,221
365050,649.988,658.887,213
365100,649.951,647.263,217
365150,649.889,652.911,215
365200,649.803,652.794,215
365250,649.692,656.741,213
365300,649.556,646.456,217
365350,649.396,635.028,222
365400,649.212,651.087,216
365450,649.002,651.632,216
365500,648.769,643.952,218
365550,648.511,651.765,215
365600,648.229,647.901,217
365650,647.922,642.269,219
365700,647.592,655.531,214
365750,647.237,646.74,217
